order_item_count,rant_delta,embedding_rant_O2P_2,o2a_zoneid_last15mins_averages,ar2p_avg_res_20d,rest_placed_order_count__1h,embedding_hour_LM_0,embedding_Rz_LM_13,avg_item,embedding_week_O2P_0,embedding_city_LM_2,embedding_hour_LM_3,items_past,high_item,o2mf_value_res_lag1,embedding_hour_O2P_3,fm_avg_Rh_dow_hour_7D,embedding_Rz_LM_0,embedding_Rz_LM_21,fm_avg_Rz_3H,o2p_value_res_lag1,p2d_avg_Cz_1H,embedding_city_LM_3,embedding_rant_O2P_0,o2as_avg_Rz_7D,rant_active_orders,embedding_rant_O2P_4,cust_zone_rain_mode__2H,embedding_hour_LM_2,embedding_Rz_LM_23,p2d_sd_Ch_20D,embedding_city_O2P_4,item_lag_delta_I,embedding_hour_LM_4,embedding_Rz_LM_6,p2d_avg_Ch_20D,embedding_rant_O2P_8,embedding_Rz_LM_4,embedding_Rz_LM_18,bill_amount,p2d_avg_Rz_3D,embedding_week_O2P_2,lag_delta_II,weekday,o2as_avg_Rh_7D,banner_factor,embedding_hour_O2P_4,hour,embedding_dayofweek_LM_2,o2as_avg_Rz_dow_30D,embedding_city_O2P_1,pop_request,o2as_avg_Rh_dow_7D,embedding_Rz_LM_24,o2as_avg_Rid_hour_dow_30d,embedding_Rz_LM_1,embedding_Rz_LM_20,embedding_Rz_LM_15,rant_banner_factor,embedding_hour_O2P_0,embedding_city_O2P_0,o2as_avg_Rz_hour_dow_9d,embedding_hour_LM_1,item_slot_o2p_avg_1D,item_o2p_avg,embedding_city_O2P_3,dayofweek,fm_avg_Rz_dow_hour_7D,item_slot_o2p_avg,embedding_Rz_LM_19,o2as_avg_Rid_dow_hour_7D,o2as_avg_Rid_hour_3D,o2as_avg_Rz_hour_dow_lag,embedding_dayofweek_LM_0,embedding_Rz_LM_12,rare_item,embedding_Rz_LM_2,fm_avg_Rz_3D,fm_avg_Rz_1H,embedding_Rz_LM_10,embedding_Rz_LM_17,embedding_hour_O2P_2,embedding_Rz_LM_5,p2d_avg_Rid_20D,embedding_rant_O2P_6,r2d_avg_Cg_7D,embedding_dayofweek_LM_1,embedding_city_LM_1,order_total_quantity,embedding_Rz_LM_16,o2as_avg_Rz_hour_dow_30d,embedding_rant_O2P_5,rant_cst_distance,embedding_Rz_LM_9,embedding_hour_O2P_1,embedding_city_LM_4,o2a_zoneid_last5mins_averages,rest_zone_rain_mode__2H,embedding_Rz_LM_3,o2as_avg_res_1h,embedding_rant_O2P_9,fm_avg_Rid_hour_30D,fm_avg_Rz_dow_hour_30D,p2d_avg_Rid_3D,embedding_city_O2P_2,ar2p_avg_res_1h,fm_avg_Rh_1D,p2d_avg_Rz_1H,embedding_Rz_LM_8,embedding_Rz_LM_22,embedding_rant_O2P_3,embedding_Rz_LM_14,embedding_rant_O2P_7,o2mf_avg_1H,fm_avg_Rh_hour_3D,ar2p_avg_res_hour_20d,fm_avg_Rid_1Day,item_o2p_lag,embedding_Rz_LM_11,fm_avg_Rz_1D,embedding_rant_O2P_1,p2d_avg_Rid_1H,p2d_avg_Cz_3D,lag_delta_I,embedding_city_LM_0,embedding_week_O2P_1,embedding_Rz_LM_7,o2p_avg_1H,O2D,O2D_beef,Ar2P,O2As,FM,O2P,P2D,order_id
3,-6.1,-3.5032,8.750133333,6.553538206,1,-0.08330583,2.9501104,0,-0.00971841,-0.20325632,-0.016860625,0,1,4.02,-0.11196165,4.503333333,0.7295049,0.53773415,4.824251969,9.9,14,-0.9022147,4.252916,4.214623073,0,3.2557163,0,0.25048718,3.3470085,6.268605616,1.5183738,5.942,0.24003738,-0.041925184,15.78597403,-2.2544675,2.473854,-1.1447334,460,16,-0.749918,-7.04319797,3,3.549099757,1.129999995,-0.20622309,21,0.031381562,4.84229661,-0.48565665,0,2.793333333,-0.16262093,3.484,-2.4911141,0.8218302,0.35369277,0.5,0.010184866,0.32380864,7.114934114,0.24617158,20.6,20.478,0.05343385,3,5.686645367,18.05,-0.1990613,2.63,4.916,5.823410494,0.44821078,0.9421499,0,2.1734576,4.728961805,5.711918239,0.2816043,-0.10074528,-0.33436885,0.21943627,15,-2.191665,2.764038462,0.018522512,-0.628937,3,-2.0379941,8.915606317,-1.2104644,2,-1.6443197,0.022820108,0.034179464,8.246,0,-2.537166,2.63,1.1355513,6.49375,6.229343434,13,-0.61234695,0.93,2.419375,16,-1.3529321,-0.01223371,3.339882,-1.5895923,-2.7121298,4.02,3.517142857,2.486315789,4.499375,26.42,-0.8868315,4.637864114,-1.9976529,15,15,-7.04319797,0.10412957,0.009655832,0.5921866,9.9,38.78,43.78,2.88,6.58,3.7,13.73,25.05,6.23E+10
2,6,1.9831057,5.961625,5.311138614,1,0.032217182,-0.16871364,0,-0.00971841,-0.1433631,-0.04902034,0.5,1,5.63,-0.06869952,5.653846154,1.1171418,-0.29364467,6.445614592,22,12,-0.78276724,0.64847535,5.983696618,0,3.7025962,0,0.71810085,0.6332974,6.703559322,1.6470789,0.062631579,0.27782592,0.7445791,13.1136,2.7280514,0.5796957,-0.3987329,845,15,-0.749918,3.79,3,6.183173575,1.159999967,-0.036285423,22,0.031381562,4.793471252,-0.7481964,0,5.2625,0.6750404,2.228333333,0.67630845,0.04359632,-0.7837745,0.5,-1.717228,1.3559041,4.178780488,0.7224978,12.48,21.93736842,-1.0460835,3,5.187788779,24.03863636,-0.29200894,4.65,2.475,4.491755027,0.44821078,-0.39273205,0,-0.30677614,6.13186714,6.628163772,-0.17877853,0.09368802,0.060152262,-0.33510306,16,-2.1639273,3.27173913,0.018522512,-0.41685647,3,0.80859953,4.058918919,-3.9765737,3.599999905,0.2039736,1.1712403,0.005290133,5.191923077,0,0.6408162,8.98,3.0443876,4.687297297,4.76391456,7,-1.1055645,2.03,6.351546392,14,1.4006323,0.2503925,0.03867643,-0.083973005,-2.0453484,5.63,5.383333333,4.342380952,10.47,22,1.1183609,5.977539683,2.367934,12,12,3.79,0.03926888,0.009655832,0.33361298,22,19.9,24.9,3.5,3.5,1.95,9.38,10.52,6.23E+10
1,-4.814545455,2.9799035,4.156216216,5.442308998,27,0.092703596,0.02072935,0,-0.00971841,-1.8434029,0.29013136,1,1,10.27,2.0733843,3.27952381,1.7258221,0.22564557,5.081927273,10.98,12,1.238292,5.750646,6.626830439,5,5.9007306,0,1.1299326,1.4838587,6.766412119,2.980355,-8.414876847,0.2982283,0.57266116,14.05236,4.3822007,0.51474404,0.1776235,211,12,-0.749918,-2.812546666,3,5.442815985,0.949999988,0.08247992,23,0.031381562,5.72297735,-0.18441863,0,5.677465278,0.5091749,3.694159292,0.21415587,-0.36062238,-0.4296958,1.173913043,1.3338673,0.8887278,3.530414747,1.0486463,8.24,11.09487685,0.004375648,3,4.691775701,9.994090909,0.63379383,4.261428571,3.993333333,3.362719298,0.44821078,-1.1337361,0,0.24034637,4.981910808,4.730322581,-0.44985712,-0.7356593,-0.13597754,-1.0424087,17,-5.0996637,2.641683168,0.018522512,-0.08941259,1,1.6252596,3.321960461,-5.0169024,2.400000095,1.0286306,-0.3843552,-1.7801869,5.100833333,0,0.4487227,4.317272727,0.85690314,3.130761905,4.530033058,17,-0.6093302,2.917727273,3.887351916,13,-0.40946054,-0.32150534,1.975401,0.17992781,2.529544,8.115909091,4.458888889,5.350888031,3.450128205,2.68,-1.545613,4.999215565,1.8247474,16,12,-3.018001211,-0.105638474,0.009655832,-0.14578378,11.18545455,31.07,36.07,0.88,5.23,10.55,16.78,14.28,6.23E+10
2,15.98,-0.7692272,5.698181818,9.144315068,5,0.02418614,-0.9219366,0,0.6609935,-0.6993332,-0.04773737,0,1,3.12,-0.11509785,4.213333333,-3.2019627,0.03923878,2.93950495,16.63,14,-0.029506538,-2.9905536,5.548080923,5,-0.30270597,0,-0.18910937,0.78841424,7.113122574,1.4710165,-4.210833333,0.3202052,-0.042121764,15.491,0.49344662,2.3565285,-3.8637898,719,13,0.17474885,11.04200864,4,5.670777538,0.519999981,-0.4339281,12,-0.061023895,4.066082372,-0.33230752,0,5.277714286,1.0768368,3.522096774,-0.066027805,0.48834625,-3.4491844,5,-0.06240231,0.09411305,4.312478632,-0.13015965,37.605,23.14083333,-0.048614204,4,3.698,24.32083333,-0.3339758,2.576666667,2.448,4.619245283,-1.0437249,1.7361351,0,-3.0487373,4.442367309,1.981836735,0.41182977,1.266087,0.5989191,0.69760615,17,1.5685874,0.973333333,0.06322842,-0.068713166,5,0.6518953,3.223615819,-0.24437799,3.200000048,0.672871,-0.018186959,-0.45997655,6.331666667,0,1.8657914,1.063333333,-0.05834841,5.458732394,4.493390313,19,-0.5376492,27.44333333,4.402368421,14,-4.213816,-0.6977944,0.5128633,-4.019552,-0.2201671,3.353333333,5.1556,10.41180556,4.402368421,18.93,-0.59176075,4.280108108,0.9310413,17,14,-4.307991361,0.050475605,-0.009424174,-2.6566362,31.98,37.58,42.58,15.43,0.48,3.92,23.4,14.18,6.23E+10
1,0,2.7134404,3.177884615,2.837222222,0,0.02418614,-0.03251732,0,0.6609935,-0.9026805,-0.04773737,0,1,14.1,-0.11509785,6,1.4132192,-0.023711504,4.68029316,16.38,16,0.30816382,4.8363805,4.296730346,0,4.6957893,0,-0.18910937,1.114427,7.045235966,1.4321104,0.74,0.3202052,-0.986862,12.58854369,4.5236917,1.2030857,-0.57146364,142,13,0.17474885,5.1825,4,3.401111111,0.790000021,-0.4339281,12,-0.061023895,3.82099646,1.2622452,0,2.46,1.1534438,6.5,-0.38416082,0.8568623,-0.53433365,0,-0.06240231,-0.23326707,3.924115646,-0.13015965,16,12.28,0.37149206,4,5.499222222,18.2,-0.08399879,6.5,6.5,3.643457447,-1.0437249,-0.8399408,0,0.30402875,4.602524575,5.296986301,-0.13934353,-0.7498726,0.5989191,-0.3763456,11,-4.527926,1.87,0.06322842,0.048484903,3,1.2127836,3.777897196,-4.7927604,1.299999952,1.507789,-0.018186959,-0.5955599,3.235384615,0,-0.21003707,6.5,1.261857,7.633333333,4.93864486,10,-1.9000053,5.5,6,15,0.060398154,-0.2644891,1.5508038,-0.19781224,2.3831706,11,6,2.02,6,13.02,-1.6155221,4.599185714,1.5521659,6,13,5.5625,0.007992339,-0.009424174,-0.86217165,16,19.87,24.87,3.43,1.77,8.48,14.07,5.8,6.23E+10
3,2.295,-5.723388,2.775238095,3.554050976,7,0.02418614,-0.068083706,0,0.6609935,-0.7225856,-0.04773737,0.333333333,1,11,-0.11509785,4.138888889,-0.582095381,-0.070216683,3.126153846,17.63,14,-0.4674484,7.355727,3.516211028,0,7.8990264,0,-0.18910937,1.055563691,7.5237764,1.4376689,-1.634769231,0.3202052,-0.043485297,17.26129213,5.3997,1.303407944,-2.134133303,156,13,0.17474885,6.277039106,4,4.183447099,0.419999987,-0.4339281,12,-0.061023895,3.267997822,2.1543303,0,4.2549,0.164251606,5.562142857,-0.671857357,-0.082536324,-1.706442818,0.875,-0.06240231,-0.08414185,3.021510417,-0.13015965,14.52,11.80476923,1.5790561,4,3.099282511,11.77262295,0.043361932,6.02,6.132727273,3.221214953,-1.0437249,0.12727783,0,-1.187802721,3.269954693,3.132373737,-0.034923247,-0.097539793,0.5989191,-0.276969644,14,-5.873669,2.356551724,0.06322842,-0.14758067,3,-0.448981981,3.104501398,-6.939529,6,-0.580751014,-0.018186959,0.26020417,2.9748,0,0.256385566,7.251666667,-0.41190788,4.301525424,3.352730662,15,-2.8664434,5.975,3.313272727,14,-2.089900884,-0.2419157,4.7396455,-2.205891634,1.0825603,14.75833333,3.293846154,4.40952,3.234615385,10.17,0.054199796,3.061633059,0.66490865,13,13,5.612039106,0.37137312,-0.009424174,-1.611197921,18.295,24.8,29.8,0.67,4.65,1.4,7.05,17.75,6.23E+10
1,0,-6.439805,3.407777778,3.738015795,3,-0.038022175,2.2605147,0,0.6609935,-1.8346332,0.03611397,0,1,7.48,-0.14359519,6,2.945147,0.15566166,4.580788644,8.87,16,1.3190212,7.020031,7.645662794,3,2.3122766,0,-0.026367713,1.3801525,6.815898665,2.607407,-5.106710526,-0.2700705,-1.4624465,13.38836538,-5.3825607,1.1355643,-0.70019233,243,13,0.17474885,4.244882353,4,4.51,0.529999971,-0.014175072,17,-0.061023895,7.623914111,1.9217104,0,6.317741935,0.49538878,1.225,-2.711071,-0.41971597,-0.44341323,3,-0.32052583,0.57573384,2.610531915,-0.033573546,16,10.35671053,-1.9186605,4,4.660097087,9.452352941,1.0770742,6.5,2.066,2.713980583,-1.0437249,1.4946247,0,1.8367003,4.826539149,4.608571429,0.781299,-0.43683222,-0.058003813,-0.56376654,11,-3.4675474,3.288493151,0.06322842,-0.16856346,2,-0.8377,2.341208531,2.0125272,1.200000048,-0.5663965,-0.53873044,-1.7047334,2.05625,0,-2.51338,6.5,2.9621084,3.872857143,3.774299287,10,-1.1748817,5.5,2.862777778,14,-1.5496461,-0.77771115,6.579958,-1.4111656,-2.7934716,11,1.635,3.519032258,2.85627451,5.25,0.11658947,4.746625266,-4.701361,10,14,-2.885117647,0.2300566,-0.009424174,-3.2849853,16,13.45,18.45,3.7,2.6,1.57,8,5.45,6.23E+10
1,-3.32,0.25036597,3.185333333,3.988890775,1,0.01863481,-1.4210114,0,0.6609935,-0.7225856,-0.029262546,0,1,6.05,-0.11150846,8.35,-2.0734332,0.44472256,6.448760331,12.68,16,-0.4674484,6.342888,5.050493827,1,5.5719395,0,0.0220281,-0.05223162,7.881526667,1.4376689,-4.31125,-1.4856908,-0.776599,16.70135952,4.345071,0.9488572,-3.05427,335,12,0.17474885,-1.681419142,4,6.152553542,0.790000021,-0.6305358,18,-0.061023895,3.935381846,2.1543303,0,5.127966102,0.14256777,4.937083333,0.17340837,0.17916279,-2.6084673,1,-0.07777854,-0.08414185,4.139021739,-0.002544402,10.38333333,14.11125,1.5790561,4,6.791851852,14.89083333,1.2021955,3.52,5.585,3.758461538,-1.0437249,0.3883547,0,-2.3823867,4.840737476,6.593137255,0.97807294,-0.27519926,1.3214537,-0.13392869,16,-5.117553,4.730534351,0.06322842,-0.14758067,1,-0.30294657,4.355654008,-5.3664203,1.600000024,0.37949362,0.083134264,0.26020417,4.53,0,0.7769201,3.52,-0.23527484,5.804649123,6.170590717,14,-2.8664434,0.68,4.791272727,13,-3.2936292,-0.33241624,3.509036,-3.1527257,2.163743,6.05,10.18,3.48925,4.791272727,9.8,-0.8931716,4.901370695,0.3028421,15,15,-1.681419142,0.37137312,-0.009424174,-1.546665,12.68,31.12,36.12,13.87,2.68,2.63,19.33,11.78,6.23E+10
2,0.151875,1.3698792,2.042650602,7.513641732,19,0.052714653,-0.068083706,0,0.6609935,-0.33247143,0.16447444,0.5,1,6.43,-0.124132715,6.6525,-0.582095381,-0.070216683,5.518863636,6.63,16,0.15794964,-2.9868596,2.563540972,5,0.64070594,0,-0.0308711,1.055563691,5.368086696,2.4251182,-0.272592593,0.5343077,-0.043485297,13.52492754,-4.2201214,1.303407944,-2.134133303,655,14,0.17474885,-0.018592626,4,2.651407942,0.720000029,0.027929857,20,-0.061023895,2.673292127,-0.81251913,0,2.363090909,0.164251606,4.218690476,-0.671857357,-0.082536324,-1.706442818,1.266666667,-0.03763987,0.41245145,2.444372093,-0.55705184,17.1,18.39259259,0.016314857,4,6.122180851,17.45391304,0.043361932,1.475833333,3.412692308,2.480253283,-1.0437249,0.12727783,0,-1.187802721,5.486275265,5.78242236,-0.034923247,-0.097539793,-0.8063787,-0.276969644,14,2.4130664,2.826333333,0.06322842,0.017327929,12,-0.448981981,3.853116833,-2.2255294,1.100000024,-0.580751014,-0.006434504,-0.38244838,1.987,0,0.256385566,1.185625,1.7769943,6.255342163,6.257560124,16,-0.5771022,8.12125,6.616046512,16,-2.089900884,-0.2419157,-5.5977845,-2.205891634,-0.2881929,12.47375,5.66,6.153562232,6.616046512,18.12,0.054199796,5.605952836,2.0036132,14,14,-9.540467626,-0.5729779,-0.009424174,-1.611197921,16.151875,29.05,34.05,14.18,1.05,2.82,18.37,10.68,6.23E+10
2,0,2.9920266,6.735073529,2.736378378,2,-0.08330583,0.40074623,0,0.6609935,-0.9026805,-0.016860625,0,1,7.75,-0.11196165,7.44,1.7180728,0.21587923,6.457225092,17.32,14,0.30816382,5.846385,5.471858412,0,5.855476,0,0.25048718,0.24781156,8.046176853,1.4321104,0,0.24003738,0.48852208,13.95618343,4.535529,-0.07361067,0.034157738,171,13,0.17474885,1.579514563,4,5.471712028,1.059999943,-0.20622309,21,-0.061023895,5.019237439,1.2622452,0,5.511096774,0.38929725,4.481818182,-0.09683432,0.5348264,0.25161818,0.666666667,0.010184866,-0.23326707,5.585128593,0.24617158,7.825,12.05,0.37149206,4,5.600040568,16,0.28404266,6.5,5.44625,5.217022274,-1.0437249,-0.5590411,0,0.21203688,5.582245307,6.627220217,-0.15260236,0.5615904,-0.33436885,0.27602568,17,-5.4232783,2.178201439,0.06322842,0.048484903,2,0.8699072,4.818550574,-5.883762,1.200000048,0.49920565,0.022820108,-0.5955599,5.705454545,0,-0.053018395,6.5,1.9049659,5.795063291,5.009901042,10,-1.9000053,5.5,6.135806452,14,-0.47462904,-0.18473601,3.3029976,0.40706554,2.4901927,11,5.922173913,3.476938776,5.796,12.05,-0.41954032,6.206035617,1.8330896,16,14,2.899514563,0.007992339,-0.009424174,0.16571315,16,27.63,32.63,0.47,2.72,12.07,16.77,10.87,6.24E+10
4,-11.43,-5.938502,3.446996047,3.712288136,1,-0.08330583,-0.38798398,0,0.6609935,-0.7225856,-0.016860625,0,1,4.35,-0.11196165,2.859166667,0.8319456,-0.107465714,3.939515472,4.57,14,-0.4674484,6.9615884,3.405560964,0,3.397856,0,0.25048718,0.21580127,6.786678291,1.4376689,0.3525,0.24003738,0.06734406,13.96529412,-4.2254753,0.3002468,0.4672693,335,13,0.17474885,-5.888066667,4,2.961611625,0.860000014,-0.20622309,21,-0.061023895,3.257067978,2.1543303,0,2.66808,0.2645,3.283333333,0.012584918,0.051956385,-0.123328246,0.5,0.010184866,-0.08414185,4.415116414,0.24617158,16,11.7775,1.5790561,4,4.401875,10.185,-0.12506986,3.866666667,2.144285714,3.445316239,-1.0437249,-0.03448761,0,-0.20029642,3.940743122,3.910703206,-0.13215144,-0.41759512,-0.33436885,-0.22141735,11,-4.708345,2.428169014,0.06322842,-0.14758067,4,0.03994362,3.713612808,0.7672454,1.299999952,-0.05233738,0.022820108,0.26020417,3.402195122,0,-0.100783825,2.05,2.3010411,4.305483871,4.412125685,10,-2.8664434,0.35,2.586885246,13,0.07386079,-0.36457148,6.832218,0.2461214,-4.1528206,4.35,2.974634146,3.109714286,4.138823529,12.13,-0.07647845,3.987993029,-3.925063,9,13,-5.888066667,0.37137312,-0.009424174,0.19818033,4.57,11.82,16.82,0.9,2.12,1.55,4.67,7.15,6.24E+10
4,3.284375,3.3064187,6.444492754,6.020778974,27,-0.08330583,0.14265108,0,0.6609935,-0.6856983,-0.016860625,0.25,0.75,6.68,-0.11196165,8.077777778,0.797358,0.36220655,9.093241552,18.7,14,0.02299035,6.0140796,4.878564252,5,5.0570345,0,0.25048718,0.64685017,7.936512581,1.6907839,9.82908046,0.24003738,0.09258261,16.08844961,1.1806139,0.2869946,0.003233603,676,17,0.17474885,2.995403369,4,4.621058673,1.100000024,-0.20622309,21,-0.061023895,4.39688091,-0.08184147,0,4.179603175,-0.14363635,3.262205882,0.74492764,-0.5134495,0.28353843,1.173913043,0.010184866,1.6915462,4.695140033,0.24617158,16,16.69091954,-1.6878899,4,8.78846395,17.31306818,-0.002477554,5.378125,6.37,6.925227656,-1.0437249,-0.34319168,0.25,0.2570836,7.920951104,9.557207207,-0.11488963,0.44974178,-0.33436885,-0.89139235,17,-5.2392125,3.05744186,0.06322842,-0.5031784,10,0.46854207,3.748524709,-5.8278794,4.400000095,1.249749,0.022820108,-0.1717782,6.510666667,0,0.5500103,5.703125,3.8552613,5.218888889,7.024488304,20,-1.5015364,3.2075,6.91940678,17,0.17554232,-0.31843868,4.7088957,0.6031734,0.50443774,6.70375,6.89245614,6.677340426,7.212840909,26.52,0.5250278,7.882055761,1.0120721,18,16,2.411028369,-0.040835973,-0.009424174,-0.08065093,19.284375,44.27,49.27,0.4,10.18,7.2,18.05,26.22,6.24E+10
1,0,-3.948548,5.02,6.479508197,0,-0.0895165,-0.28860852,0,0.6492969,-0.6856983,0.051843125,0,0,21.4,0.409718,5.94,0.5651868,0.08011796,4.491422925,22.43,10,0.02299035,3.5417325,4.013585975,0,2.3883183,0,1.6513734,0.035209425,6.749814898,1.6907839,0,0.49727222,-0.12517977,13.30763285,-1.1322662,0.8162585,0.059114274,310,15,0.12736054,-2.332978723,5,4.088322148,0.5,0.30842435,1,-0.003381779,3.636007911,-0.08184147,0,3.182063492,-0.2835978,7.065,-0.35417214,-0.13866256,-0.050498612,0,0.16612445,1.6915462,4.976,1.6297635,16,16,-1.6878899,5,4.3059375,16,-0.19100219,2.05,5.7675,4.401212121,-0.6351381,-0.21560691,1,0.83308214,6.201126137,3.8235,0.02603334,-0.3462043,-0.15798804,-0.16130134,18,-1.3285301,2.26497076,-0.040804427,-0.5031784,1,0.55473155,4.223628319,-1.4640285,4.599999905,0.30968586,-0.001359258,-0.1717782,4.946666667,0,0.57775587,6.5,2.1189108,3.413793103,4.40300885,10,-1.5015364,5.5,5.904848485,13,-0.011982997,0.10253469,3.0050082,0.68904275,-3.4389641,11,1.454545455,6.037142857,3.194285714,16,0.062356964,6.080510204,-1.0571235,19,13,4.097021277,-0.040835973,-0.09478042,0.78635144,16,44.63,49.63,20.97,8.22,0.05,29.28,15.35,6.24E+10
5,-2.78,4.0832944,6.856666667,1.267752294,3,0.049228802,-0.068083706,0,0.6492969,-0.6856983,-0.09436471,0.4,1,12.8,-0.010444276,2.48,-0.582095381,-0.070216683,7.617,14.6,16,0.02299035,7.918362,4.791677302,0,6.809722,0,0.25644305,1.055563691,7.922210835,1.6907839,16.58764706,0.26894075,-0.043485297,16.32996124,-7.7963967,1.303407944,-2.134133303,458,15,0.12736054,4.00102439,5,2.637431193,0.699999988,0.026222007,10,-0.003381779,3.804930721,-0.08184147,0,1.989583333,0.164251606,1.95875,-0.671857357,-0.082536324,-1.706442818,0.75,-0.55218434,1.6915462,3.406875,0.034805376,16,12.03235294,-1.6878899,5,5.372105263,17.77,0.043361932,3.47,4.1425,4.512272727,-0.6351381,0.12727783,0,-1.187802721,5.841173506,9.965333333,-0.034923247,-0.097539793,-0.020633012,-0.276969644,15,-6.7920065,2.297464789,-0.040804427,-0.5031784,6,-0.448981981,2.825865385,-4.1636853,2,-0.580751014,0.15336278,-0.1717782,4.035,0,0.256385566,2.756666667,-2.5422053,5.420181818,3.951067961,13,-1.5015364,3.336666667,4.293913043,15,-2.089900884,-0.2419157,7.234454,-2.205891634,8.15685,4.816666667,10.946,1.127272727,4.448181818,28.62,0.054199796,5.760974359,-3.751883,16,18,5.38102439,-0.040835973,-0.09478042,-1.611197921,13.22,16.43,21.43,0.67,2.32,2.08,5.27,11.17,6.24E+10
1,0,-3.9351249,2.634285714,3.957644404,0,-0.33693808,-0.068083706,0,0.6492969,-1.8434029,0.05713251,0,1,10.48,0.8913614,3.42,-0.582095381,-0.070216683,6.253541667,14.7,12,1.238292,6.0676646,6.141958953,0,6.5701995,0,-0.24399735,1.055563691,6.950153953,2.980355,0.226057692,0.756848,-0.043485297,13.67618605,4.857423,1.303407944,-2.134133303,166,12,0.12736054,2.863449198,5,4.869066148,0.280000001,-0.85895646,11,-0.003381779,3.747374106,-0.18441863,0,4.159,0.164251606,2.08,-0.671857357,-0.082536324,-1.706442818,0,-1.2228198,0.8887278,3.389803922,-0.7680598,16,12.39394231,0.004375648,5,6.226530612,13.4512,0.043361932,2.38,2.01,4.648933333,-0.6351381,0.12727783,0,-1.187802721,4.966114331,6.383555556,-0.034923247,-0.097539793,-0.68619955,-0.276969644,13,-4.951101,2.123518519,-0.040804427,-0.08941259,1,-0.448981981,3.637202073,-5.249812,5.699999809,-0.580751014,0.44295803,-1.7801869,2.09,0,0.256385566,6.5,0.13318469,7.773636364,6.863089005,10,-0.6093302,5.5,4.364047619,13,-2.089900884,-0.2419157,3.5492694,-2.205891634,1.0643197,11,8.456666667,3.90972973,4.511639344,12.62,0.054199796,4.925695452,0.47045305,11,13,1.563449198,-0.105638474,-0.09478042,-1.611197921,16,19.75,24.75,1.53,3.02,0.92,5.78,13.97,6.24E+10
1,7.3475,3.2995367,4.124074074,4.787409836,7,0.38224754,-2.4793947,1,0.6492969,-1.8434029,-0.3944569,0,0,30.23,0.13784437,3.201111111,2.6309588,-0.6428866,4.004440252,32.05,13,1.238292,6.2142053,6.984668851,4,4.779145,0,-0.33056316,1.3239821,6.298139932,2.980355,28.51333333,0.41718915,0.40909085,16.47475806,0.6410193,-1.733851,0.004131972,150,12,0.12736054,8.257273756,5,5.122863535,0.730000019,-0.90775514,13,-0.003381779,4.57279984,-0.18441863,0,4.493818182,-0.5251932,6.602083333,1.9686068,1.8372345,1.4598881,1.75,0.5410148,0.8887278,5.65241206,0.4480793,16,28.20666667,0.004375648,5,4.153925439,33.595,0.24711636,11.066,8.080909091,5.083277946,-0.6351381,1.2384249,0,-1.6679622,4.44773521,4.464,0.03706816,-0.26797643,0.22418433,1.1348951,13,-5.370189,5.251724138,-0.040804427,-0.08941259,1,0.9144985,4.522608913,-5.796291,3,-2.6930444,-0.042119667,-1.7801869,4.184102564,0,2.8809144,12.39,3.5367296,4.361809524,3.886746988,10,-0.6093302,7.795,2.9125,12,2.7637124,-0.71222764,5.6151214,-1.347624,0.3026028,22.3775,3.847878788,4.477288136,2.975365854,56.72,0.26355386,4.524926327,0.63698083,12,14,16.95977376,-0.105638474,-0.09478042,1.1932763,23.3475,33.13,38.13,9.03,6.98,3.15,19.65,13.48,6.24E+10
1,-0.32,-2.122913,3.611428571,8.536163982,3,0.026307518,0.005189142,0,0.6492969,-0.1433631,0.00485885,0,1,11.57,0.12044231,6,-0.3656612,6.86E-04,5.342358974,17.33,17,-0.78276724,-5.4918737,5.000314367,-1,1.9239361,0,0.015335939,-0.36557892,6.643062264,1.6470789,-1.937428571,0.4028865,-0.06588841,12.565,3.98738,0.013649641,-0.25379106,1218,14,0.12736054,-1.720580357,5,4.540096463,0.899999976,0.019734802,14,-0.003381779,4.848849948,-0.7481964,0,4.34627451,0.07955304,2.175,0.013399107,-0.14931351,-0.38476253,0.6,0.02266033,1.3559041,2.646956522,-0.22193787,16,18.90742857,-1.0460835,5,5.382916667,20.62545455,0.068168044,0.47,1.78,3.687114094,-0.6351381,0.06415098,0,-0.35924804,5.236087808,5.28974359,-0.04420335,0.07244483,-0.009572404,-0.086996004,12,0.8015574,2.453541667,-0.040804427,-0.41685647,4,0.29956278,2.822979943,3.6565986,3.599999905,0.28794298,-0.049101025,0.005290133,3.281666667,0,0.36757895,0.885,0.10830837,4.499101124,4.466376812,9,-1.1055645,12.36,6.721590909,15,-0.4091329,-0.006713786,-3.412138,-0.35781893,3.6381683,12.35,4.96,9.681923077,6.466285714,16.97,0.046525124,5.161697108,-3.006696,12,15,-0.070580357,0.03926888,-0.09478042,-0.20614928,15.68,33.83,38.83,18.28,3.27,1.85,23.52,10.32,6.24E+10
